program_normalized_name	institution_code	program_code	year	cutoff	capacity	notes
BACHELOR OF SCIENCE (COMPUTER SCIENCE		1460115	2022	18.638		
BACHELOR OF SCIENCE (COMPUTER SCIENCE		1470115	2023	25.508		
BACHELOR OF SCIENCE (COMPUTER SCIENCE		1470115	2022	18.638		
BACHELOR OF SCIENCE (COMPUTER SCIENCE		1480115	2023	18.814		
BACHELOR OF SCIENCE (COMPUTER SCIENCE		1480115	2022	18.638		
BACHELOR OF SCIENCE (COMPUTER SCIENCE		1570115	2023	18.814		
BACHELOR OF SCIENCE (COMPUTER SCIENCE		1570115	2022	18.638		
BACHELOR OF SCIENCE (COMPUTER SCIENCE		1700115	2023	18.814		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1112116	2023	41.924		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1112116	2022	41.524		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1091116	2023	28.212		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1111116	2023	42.574		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1111116	2022	42.148		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1166116	2023	34.851		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1166116	2022	35.858		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1263116	2023	43.463		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1263116	2022	43.091		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1063116	2023	38.391		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1063116	2022	38.702		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1164116	2023	39.11		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1164116	2022	38.924		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1170116	2023	38.015		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1170116	2022	37.584		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1173116	2023	39.863		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1173116	2022	39.769		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1246116	2023	32.717		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1249116	2023	42.618		
BACHELOR OF ENGINEERING (CIVIL ENGINEERING)		1249116	2022	42.178		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1111117	2023	42.275		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1111117	2022	42.125		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1263117	2023	43.003		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1263117	2022	42.776		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1063117	2023	35.82		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1063117	2022	37.437		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1173117	2023	38.823		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1173117	2022	39.454		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1249117	2023	42.434		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1249117	2022	42.291		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1057117	2023	36.804		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1105117	2023	35.699		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1105117	2022	37.673		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1170117	2023	36.144		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1170117	2022	36.857		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1246117	2023	35.502		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1246117	2022	36.165		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1166117	2023	32.815		
BACHELOR OF SCIENCE (ELECTRICAL & ELECTRONICS ENGINEERING)		1166117	2022	34.532		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1112118	2023	39.887		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1112118	2022	40.186		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1111118	2023	41.109		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1111118	2022	41.033		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1166118	2023	31.83		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1166118	2022	33.403		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1263118	2023	41.835		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1263118	2022	41.321		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1063118	2023	37.156		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1063118	2022	36.813		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1170118	2023	35.444		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1170118	2022	35.198		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1173118	2023	37.487		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1173118	2022	37.987		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1249118	2023	41.45		
BACHELOR OF ENGINEERING (MECHANICAL ENGINEERING)		1249118	2022	41.449		
BACHELOR OF ENGINEERING (GEOSPATIAL ENGINEERING)		1112119	2023	34.502		
BACHELOR OF ENGINEERING (GEOSPATIAL ENGINEERING)		1112119	2022	37.616		
BACHELOR OF ENGINEERING (GEOSPATIAL ENGINEERING)		1263119	2023	35.105		
BACHELOR OF ENGINEERING (GEOSPATIAL ENGINEERING)		1263119	2022	38.483		
BACHELOR OF SCIENCE		1057120	2023	15.683		
BACHELOR OF SCIENCE		1057120	2022	16.974		
BACHELOR OF SCIENCE		1061120	2023	15.683		
BACHELOR OF SCIENCE		1061120	2022	16.974		
BACHELOR OF SCIENCE		1079120	2023	15.683		
BACHELOR OF SCIENCE		1079120	2022	16.974		
BACHELOR OF SCIENCE		1096120	2023	15.683		
BACHELOR OF SCIENCE		1096120	2022	16.974		
BACHELOR OF SCIENCE		1105120	2023	15.683		
BACHELOR OF SCIENCE		1105120	2022	16.974		
BACHELOR OF SCIENCE		1246120	2023	15.683		
BACHELOR OF SCIENCE		1246120	2022	16.974		
BACHELOR OF SCIENCE		1685120	2023	15.683		
BACHELOR OF SCIENCE		1685120	2022	16.974		
BACHELOR OF SCIENCE		1111120	2023	15.683		
BACHELOR OF SCIENCE		1111120	2022	16.974		
BACHELOR OF SCIENCE		1114120	2023	15.683		
BACHELOR OF SCIENCE		1114120	2022	16.974		
BACHELOR OF SCIENCE		1249120	2023	15.683		
BACHELOR OF SCIENCE		1249120	2022	16.974		
BACHELOR OF SCIENCE		1263120	2023	15.683		
BACHELOR OF SCIENCE		1263120	2022	16.974		
BACHELOR OF SCIENCE		1229120	2023	15.683		
BACHELOR OF SCIENCE		1229120	2022	16.974		
BACHELOR OF SCIENCE		1515120	2023	15.683		
BACHELOR OF SCIENCE		1515120	2022	16.974		
BACHELOR OF SCIENCE		1093120	2023	15.683		
BACHELOR OF SCIENCE		1093120	2022	16.974		
BACHELOR OF SCIENCE		1118120	2023	15.683		
BACHELOR OF SCIENCE		1118120	2022	16.974		
BACHELOR OF SCIENCE		1253120	2023	15.683		
BACHELOR OF SCIENCE		1253120	2022	16.974		
BACHELOR OF SCIENCE		1240120	2023	15.683		
BACHELOR OF SCIENCE		1240120	2022	16.974		
BACHELOR OF SCIENCE		1176120	2023	15.683		
BACHELOR OF SCIENCE		1176120	2022	16.974		
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING)		1114121	2023	27.819		
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING)		1114121	2022	15.982		
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING)		1111121	2023	30.198		
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING)		1111121	2022	28.555		
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING)		1249121	2023	27.474		
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING)		1249121	2022	33.508		
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING)		1057121	2023	27.708		
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING)		1057121	2022	28.798		
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING)		1166121	2023	15.683		
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING)		1166121	2022	15.982		
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING)		1263121	2023	28.557		
BACHELOR OF ENGINEERING (AGRICULTURAL & BIO-SYSTEMS ENGINEERING)		1263121	2022	31.471		
BACHELOR OF SCIENCE (AGRICULTURE)		1057122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1057122	2022	23.701		
BACHELOR OF SCIENCE (AGRICULTURE)		1073122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1073122	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE)		1093122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1093122	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE)		1105122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1105122	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE)		1111122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1111122	2022	23.704		
BACHELOR OF SCIENCE (AGRICULTURE)		1114122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1114122	2022	24.913		
BACHELOR OF SCIENCE (AGRICULTURE)		1118122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1118122	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE)		1166122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1166122	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE)		1240122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1240122	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE)		1246122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1246122	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE)		1263122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1263122	2022	22.782		
BACHELOR OF SCIENCE (AGRICULTURE)		1077122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1077122	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE)		1087122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1087122	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE)		1091122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1091122	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE)		1117122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1117122	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE)		1181122	2023	15.864		
BACHELOR OF SCIENCE (AGRICULTURE)		1181122	2022	17.043		
BACHELOR OF SCIENCE (AGRICULTURE)		1249122	2023	29.064		
BACHELOR OF SCIENCE (AGRICULTURE)		1249122	2022	32.284		
BACHELOR OF SCIENCE (AGRICULTURE)		1685122	2023	15.864		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1073123	2023	15.683		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1073123	2022	16.974		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1087123	2023	15.683		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1087123	2022	16.974		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1111123	2023	25.46		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1111123	2022	25.937		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1116123	2023	15.683		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1116123	2022	16.974		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1117123	2023	15.683		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1117123	2022	16.974		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1118123	2023	15.683		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1118123	2022	16.974		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1165123	2023	15.683		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1165123	2022	16.974		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1249123	2023	25.28		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1249123	2022	26.199		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1253123	2023	26.794		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1253123	2022	16.974		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1600123	2023	15.683		
BACHELOR OF SCIENCE (MICROBIOLOGY)		1600123	2022	16.974		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1057124	2023	24.645		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1057124	2022	17.043		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1105124	2023	15.864		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1105124	2022	17.043		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1246124	2023	15.864		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1246124	2022	17.043		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1082124	2023	15.864		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1082124	2022	17.043		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1240124	2023	15.864		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1240124	2022	17.043		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1263124	2023	23.85		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1263124	2022	32.155		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1173124	2023	15.864		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1173124	2022	17.043		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1249124	2023	30.855		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1249124	2022	33.076		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1063124	2023	15.864		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1063124	2022	17.043		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1112124	2023	15.864		
BACHELOR OF SCIENCE (FOOD SCIENCE & TECHNOLOGY)		1112124	2022	27.932		
BACHELOR OF SCIENCE (MICROPROCESSOR TECHNOLOGY AND INSTRUMENTATION)		1263126	2023	15.683		
BACHELOR OF SCIENCE (MICROPROCESSOR TECHNOLOGY AND INSTRUMENTATION)		1263126	2022	30.773		
BACHELOR OF SCIENCE (ASTRONOMY AND ASTROPHYSICS)		1263127	2023	15.683		
BACHELOR OF SCIENCE (ASTRONOMY AND ASTROPHYSICS)		1263127	2022	24.019		
BACHELOR OF DENTAL SURGERY		1253128	2023	44.502		
BACHELOR OF DENTAL SURGERY		1253128	2022	44.07		
BACHELOR OF DENTAL SURGERY		1263128	2023	44.75		
BACHELOR OF DENTAL SURGERY		1263128	2022	44.334		
BACHELOR OF PHARMACY		1061129	2023	41.093		
BACHELOR OF PHARMACY		1061129	2022	38.341		
BACHELOR OF PHARMACY		1077129	2023	39.609		
BACHELOR OF PHARMACY		1077129	2022	34.15		
BACHELOR OF PHARMACY		1087129	2023	43.111		
BACHELOR OF PHARMACY		1087129	2022	43.003		
BACHELOR OF PHARMACY		1111129	2023	44.01		
BACHELOR OF PHARMACY		1111129	2022	43.541		
BACHELOR OF PHARMACY		1249129	2023	43.872		
BACHELOR OF PHARMACY		1249129	2022	43.483		
BACHELOR OF PHARMACY		1263129	2023	44.452		
BACHELOR OF PHARMACY		1263129	2022	43.885		
BACHELOR OF PHARMACY		1279129	2023	42.989		
BACHELOR OF PHARMACY		1279129	2022	39.982		
BACHELOR OF PHARMACY		1229129	2023	43.308		
BACHELOR OF PHARMACY		1229129	2022	43.126		
BACHELOR OF VETERINARY MEDICINE		1263130	2023	37.747		
BACHELOR OF VETERINARY MEDICINE		1263130	2022	39.091		
BACHELOR OF VETERINARY MEDICINE		1057130	2023	38.317		
BACHELOR OF VETERINARY MEDICINE		1057130	2022	38.443		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1057131	2023	44.563		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1057131	2022	44.079		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1077131	2023	42.636		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1077131	2022	38.04		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1111131	2023	45.433		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1111131	2022	44.914		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1116131	2023	40.547		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1116131	2022	33.193		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1082131	2023	44.435		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1082131	2022	44.026		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1087131	2023	44.434		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1087131	2022	44.012		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1117131	2023	44.434		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1249131	2023	45.048		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1249131	2022	44.611		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1263131	2023	45.584		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1263131	2022	45.034		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1279131	2023	44.35		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1279131	2022	43.486		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1253131	2023	45.087		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1253131	2022	44.492		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1229131	2023	44.787		
BACHELOR OF MEDICINE & BACHELOR OF SURGERY		1229131	2022	44.463		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1229132	2023	42.529		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1229132	2022	42.357		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1079132	2023	39.875		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1079132	2022	39.509		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1082132	2023	42.475		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1082132	2022	41.939		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1093132	2023	39.387		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1093132	2022	40.621		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1105132	2023	41.38		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1105132	2022	41.319		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1118132	2023	41.076		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1118132	2022	40.834		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1166132	2023	39.547		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1166132	2022	39.03		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1240132	2023	40.452		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1240132	2022	40.451		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1246132	2023	40.399		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1246132	2022	39.901		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1253132	2023	42.39		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1253132	2022	42.216		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1263132	2023	43.676		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1263132	2022	43.297		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1580132	2023	40.891		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1580132	2022	40.027		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1057132	2023	42.166		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1057132	2022	41.947		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1061132	2023	39.768		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1061132	2022	37.592		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1077132	2023	39.32		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1077132	2022	35.575		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1087132	2023	42.08		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1087132	2022	41.825		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1107132	2023	37.302		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1107132	2022	33.733		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1108132	2023	40.305		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1108132	2022	40.077		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1116132	2023	35.483		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1116132	2022	26.401		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1162132	2023	36.051		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1162132	2022	29.85		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1165132	2023	40.515		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1165132	2022	40.529		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1169132	2023	25.774		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1192132	2023	36.378		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1192132	2022	36.13		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1196132	2023	35.386		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1196132	2022	27.25		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1249132	2023	42.95		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1249132	2022	42.73		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1279132	2023	41.626		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1279132	2022	41.098		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1470132	2023	40.008		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1470132	2022	39.784		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1480132	2023	39.817		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1480132	2022	37.182		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1173132	2023	40.629		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1173132	2022	41.269		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1244132	2023	39.777		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1244132	2022	39.712		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1111132	2023	43.051		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1111132	2022	42.773		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1117132	2023	40.461		
BACHELOR OF SCIENCE (NURSING, WITH IT)		1117132	2022	40.22		
BACHELOR OF COMMERCE		1057133	2023	30.01		
BACHELOR OF COMMERCE		1057133	2022	26.655		
BACHELOR OF COMMERCE		1061133	2023	21.375		
BACHELOR OF COMMERCE		1061133	2022	21.444		
BACHELOR OF COMMERCE		1063133	2023	21.375		
BACHELOR OF COMMERCE		1063133	2022	21.444		
BACHELOR OF COMMERCE		1066133	2023	21.375		
BACHELOR OF COMMERCE		1066133	2022	21.444		
BACHELOR OF COMMERCE		1068133	2023	21.375		
BACHELOR OF COMMERCE		1068133	2022	21.444		
BACHELOR OF COMMERCE		1079133	2023	21.375		
BACHELOR OF COMMERCE		1079133	2022	21.444		
BACHELOR OF COMMERCE		1082133	2023	23.929		
BACHELOR OF COMMERCE		1082133	2022	21.444		
BACHELOR OF COMMERCE		1087133	2023	24.305		
BACHELOR OF COMMERCE		1087133	2022	21.444		
BACHELOR OF COMMERCE		1088133	2023	21.375		
BACHELOR OF COMMERCE		1088133	2022	21.444		
BACHELOR OF COMMERCE		1093133	2023	21.375		
BACHELOR OF COMMERCE		1093133	2022	21.444		
BACHELOR OF COMMERCE		1103133	2023	21.375		
BACHELOR OF COMMERCE		1103133	2022	21.444		
BACHELOR OF COMMERCE		1105133	2023	25.421		
BACHELOR OF COMMERCE		1105133	2022	23.266		
BACHELOR OF COMMERCE		1108133	2023	21.375		
BACHELOR OF COMMERCE		1108133	2022	21.444		
BACHELOR OF COMMERCE		1117133	2023	21.375		
BACHELOR OF COMMERCE		1117133	2022	21.444		
BACHELOR OF COMMERCE		1118133	2023	23.545		
BACHELOR OF COMMERCE		1162133	2023	21.375		
BACHELOR OF COMMERCE		1162133	2022	21.444		
BACHELOR OF COMMERCE		1164133	2023	24.16		
BACHELOR OF COMMERCE		1164133	2022	21.444		
BACHELOR OF COMMERCE		1165133	2023	21.375		
BACHELOR OF COMMERCE		1165133	2022	21.444		
BACHELOR OF COMMERCE		1166133	2023	21.375		
BACHELOR OF COMMERCE		1166133	2022	21.444		
BACHELOR OF COMMERCE		1246133	2023	21.375		
BACHELOR OF COMMERCE		1246133	2022	21.444		
BACHELOR OF COMMERCE		1249133	2023	32.291		
BACHELOR OF COMMERCE		1249133	2022	30.346		
BACHELOR OF COMMERCE		1279133	2023	21.375		
BACHELOR OF COMMERCE		1279133	2022	21.444		
BACHELOR OF COMMERCE		1470133	2023	21.375		
BACHELOR OF COMMERCE		1470133	2022	21.444		
BACHELOR OF COMMERCE		1480133	2023	21.375		
BACHELOR OF COMMERCE		1480133	2022	21.444		
BACHELOR OF COMMERCE		1495133	2023	21.375		
BACHELOR OF COMMERCE		1495133	2022	21.444		
BACHELOR OF COMMERCE		1570133	2023	21.375		
BACHELOR OF COMMERCE		1570133	2022	21.444		
BACHELOR OF COMMERCE		3890133	2023	21.375		
BACHELOR OF COMMERCE		3890133	2022	21.444		
BACHELOR OF COMMERCE		1073133	2023	21.375		
BACHELOR OF COMMERCE		1073133	2022	21.444		
BACHELOR OF COMMERCE		1078133	2023	21.375		
BACHELOR OF COMMERCE		1078133	2022	21.444		
BACHELOR OF COMMERCE		1080133	2023	24.003		
BACHELOR OF COMMERCE		1080133	2022	21.444		
BACHELOR OF COMMERCE		1091133	2023	21.375		
BACHELOR OF COMMERCE		1091133	2022	21.444		
BACHELOR OF COMMERCE		1107133	2023	21.375		
BACHELOR OF COMMERCE		1107133	2022	21.444		
BACHELOR OF COMMERCE		1111133	2023	32.613		
BACHELOR OF COMMERCE		1111133	2022	30.779		
BACHELOR OF COMMERCE		1112133	2023	30.286		
BACHELOR OF COMMERCE		1112133	2022	29.07		
BACHELOR OF COMMERCE		1170133	2023	24.21		
BACHELOR OF COMMERCE		1170133	2022	21.444		
