source_index	institution_code	institution_name	field_name	program_code	course_suffix	name	normalized_name	level	campus	region	duration_years	award	mode	subject_requirements_json
1	1112	TECHNICAL UNIVERSITY OF KENYA	Physical Sciences	1112424	424	BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED	BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}]}"
2	1170	MACHAKOS UNIVERSITY	Physical Sciences	1170424	424	BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED	BACHELOR OF TECHNOLOGY (TECHNICAL AND APPLIED PHYSICS)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}]}"
1	1112	TECHNICAL UNIVERSITY OF KENYA	Engineering	1112425	425	BACHELOR OF TECHNOLOGY (INDUSTRIAL AND APPLIED CHEMISTRY)	BACHELOR OF TECHNOLOGY (INDUSTRIAL AND APPLIED CHEMISTRY)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
1	1073	RONGO UNIVERSITY	Information Science	1073428	428	BACHELOR OF SCIENCE (INFORMATICS)	BACHELOR OF SCIENCE (INFORMATICS)	bachelor		Nyanza				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
2	1253	MOI UNIVERSITY	Information Science	1253428	428	BACHELOR OF SCIENCE (INFORMATICS)	BACHELOR OF SCIENCE (INFORMATICS)	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
3	1114	UNIVERSITY OF ELDORET	Information Science	1114428	428	BACHELOR OF SCIENCE IN INFORMATICS	BACHELOR OF SCIENCE (INFORMATICS)	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
4	1460	KIRIRI WOMENS UNIVERSITY OF SCIENCE AND TECHNOLOGY	Information Science	1460428	428	BACHELOR OF SCIENCE IN INFORMATION TECHNOLOGY	BACHELOR OF SCIENCE (INFORMATICS)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
1	1162	DAYSTAR UNIVERSITY	Information Science	1162433	433	BACHELOR OF COMMERCE IN MANAGEMENT INFORMATION SYSTEMS	BACHELOR OF COMMERCE IN MANAGEMENT INFORMATION SYSTEMS	bachelor		Eastern				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""MAT B"", ""code"": ""122"", ""min_grade"": ""C""}]}]}"
1	1111	KENYATTA UNIVERSITY	Science (General)	1111434	434	BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE)	BACHELOR OF SCIENCE (EXERCISE & SPORT SCIENCE)	bachelor		Nairobi				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C""}, {""subject"": ""GSC"", ""code"": ""237"", ""min_grade"": ""C""}]}]}"
1	1253	MOI UNIVERSITY	Business & Management	1253435	435	BACHELOR OF SPORTS MANAGEMENT	BACHELOR OF SPORTS MANAGEMENT	bachelor		Rift Valley				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C""}, {""subject"": ""GSC"", ""code"": ""237"", ""min_grade"": ""C""}]}]}"
2	1176	LAIKIPIA UNIVERSITY	Business & Management	1176435	435	BACHELOR OF SPORTS SCIENCE & MANAGEMENT	BACHELOR OF SPORTS MANAGEMENT	bachelor		Rift Valley				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C""}, {""subject"": ""GSC"", ""code"": ""237"", ""min_grade"": ""C""}]}]}"
1	1111	KENYATTA UNIVERSITY	Communication & Media	1111618	618	BACHELOR OF SCIENCE (HEALTH PROMOTION)	BACHELOR OF SCIENCE (HEALTH PROMOTION)	bachelor		Nairobi				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C""}, {""subject"": ""GSC"", ""code"": ""237"", ""min_grade"": ""C""}]}]}"
2	1082	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	Communication & Media	1082436	436	BACHELOR OF SCIENCE (HEALTH PROMOTION AND SPORTS SCIENCE)	BACHELOR OF SCIENCE (HEALTH PROMOTION)	bachelor		Western				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C""}, {""subject"": ""GSC"", ""code"": ""237"", ""min_grade"": ""C""}]}]}"
1	1166	SOUTH EASTERN KENYA UNIVERSITY	Life Sciences	1166437	437	BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY)	BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
2	1249	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	Life Sciences	1249437	437	BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY)	BACHELOR OF SCIENCE (BIOCHEMISTRY AND MOLECULAR BIOLOGY)	bachelor		Central				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
1	1111	KENYATTA UNIVERSITY	Life Sciences	1111438	438	BACHELOR OF SCIENCE (MOLECULAR & CELLULAR BIOLOGY)	BACHELOR OF SCIENCE (MOLECULAR & CELLULAR BIOLOGY)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
1	1063	TECHNICAL UNIVERSITY OF MOMBASA	Life Sciences	1063439	439	BACHELOR OF SCIENCE IN MOLECULAR BIOLOGY AND FORENSIC TECHNOLOGY	BACHELOR OF SCIENCE IN MOLECULAR BIOLOGY AND FORENSIC TECHNOLOGY	bachelor		Coast				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
1	1073	RONGO UNIVERSITY	Education	1073440	440	BACHELOR OF EDUCATION (ICT)	BACHELOR OF EDUCATION (ICT)	bachelor		Nyanza				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CMP"", ""code"": ""451"", ""min_grade"": ""C+""}, {""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}]}]}"
1	1082	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	Computing & IT	1082442	442	BACHELOR OF EDUCATION TECHNOLOGY (COMPUTER STUDIES)	BACHELOR OF EDUCATION TECHNOLOGY (COMPUTER STUDIES)	bachelor		Western				"{""required"": [{""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}, {""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
1	1229	MASENO UNIVERSITY	Arts & Humanities	1229443	443	BACHELOR OF ARTS (RELIGION, WITH IT)	BACHELOR OF ARTS (RELIGION, WITH IT)	bachelor		Nyanza				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
1	1087	KISII UNIVERSITY	Arts & Humanities	1087445	445	BACHELOR OF ARTS (RELIGIOUS STUDIES)	BACHELOR OF ARTS (RELIGIOUS STUDIES)	bachelor		Nyanza				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
2	1117	PWANI UNIVERSITY	Arts & Humanities	1117445	445	BACHELOR OF ARTS (RELIGIOUS STUDIES)	BACHELOR OF ARTS (RELIGIOUS STUDIES)	bachelor		Coast				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
3	1480	CATHOLIC UNIVERSITY OF EASTERN AFRICA	Arts & Humanities	1480445	445	BACHELOR OF ARTS (RELIGIOUS STUDIES)	BACHELOR OF ARTS (RELIGIOUS STUDIES)	bachelor		Nairobi				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
4	1105	CHUKA UNIVERSITY	Arts & Humanities	1105445	445	BACHELOR OF ARTS IN RELIGIOUS STUDIES	BACHELOR OF ARTS (RELIGIOUS STUDIES)	bachelor		Eastern				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
1	1117	PWANI UNIVERSITY	Arts & Humanities	1117446	446	BACHELOR OF ARTS IN THEOLOGY	BACHELOR OF ARTS IN THEOLOGY	bachelor		Coast				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
2	1181	UNIVERSITY OF EASTERN AFRICA, BARATON	Arts & Humanities	1181446	446	BACHELOR OF ARTS IN THEOLOGY	BACHELOR OF ARTS IN THEOLOGY	bachelor		Rift Valley				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
3	1061	KABARAK UNIVERSITY	Arts & Humanities	1061446	446	BACHELOR OF THEOLOGY	BACHELOR OF ARTS IN THEOLOGY	bachelor		Rift Valley				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
4	1077	KENYA METHODIST UNIVERSITY	Arts & Humanities	1077446	446	BACHELOR OF THEOLOGY	BACHELOR OF ARTS IN THEOLOGY	bachelor		Eastern				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
5	1119	AFRICA INTERNATIONAL UNIVERSITY	Arts & Humanities	1119446	446	BACHELOR OF THEOLOGY	BACHELOR OF ARTS IN THEOLOGY	bachelor		Nairobi				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
6	1196	PRESBYTERIAN UNIVERSITY OF EAST AFRICA	Arts & Humanities	1196446	446	BACHELOR OF THEOLOGY	BACHELOR OF ARTS IN THEOLOGY	bachelor		Central				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
7	1225	INTERNATIONAL LEADERSHIP UNIVERSITY	Arts & Humanities	1225446	446	BACHELOR OF THEOLOGY	BACHELOR OF ARTS IN THEOLOGY	bachelor		Nairobi				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
8	1169	KENYA HIGHLANDS EVANGELICAL UNIVERSITY	Arts & Humanities	1169446	446	BACHELOR OF ARTS IN PASTORAL THEOLOGY	BACHELOR OF ARTS IN THEOLOGY	bachelor		Rift Valley				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
9	1192	GREAT LAKES UNIVERSITY OF KISUMU	Arts & Humanities	1192446	446	BACHELOR OF ARTS IN PASTORAL THEOLOGY	BACHELOR OF ARTS IN THEOLOGY	bachelor		Nyanza				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
10	1107	ST PAULS UNIVERSITY	Arts & Humanities	1107446	446	BACHELOR OF DIVINITY	BACHELOR OF ARTS IN THEOLOGY	bachelor		Central				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
11	1090	SCOTT CHRISTIAN UNIVERSITY	Arts & Humanities	1090446	446	BACHELOR OF THEOLOGY IN PASTORAL STUDIES	BACHELOR OF ARTS IN THEOLOGY	bachelor		Eastern				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CRE"", ""code"": ""313"", ""min_grade"": ""C+""}, {""subject"": ""IRE"", ""code"": ""314"", ""min_grade"": ""C+""}, {""subject"": ""HRE"", ""code"": ""315"", ""min_grade"": ""C+""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
1	1068	PAN AFRICA CHRISTIAN UNIVERSITY	Public Administration	1068447	447	BACHELOR OF BUSINESS LEADERSHIP	BACHELOR OF BUSINESS LEADERSHIP	bachelor		Nairobi				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""MAT B"", ""code"": ""122"", ""min_grade"": ""C""}]}]}"
1	1181	UNIVERSITY OF EASTERN AFRICA, BARATON	Science (General)	1181283	283	BACHELOR OF SCIENCE IN AUTOMOTIVE TECHNOLOGY	BACHELOR OF SCIENCE IN AUTOMOTIVE TECHNOLOGY	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}"
1	1107	ST PAULS UNIVERSITY	Arts & Humanities	1107448	448	BACHELOR OF ARTS IN LEADERSHIP AND MANAGEMENT	BACHELOR OF ARTS IN LEADERSHIP AND MANAGEMENT	bachelor		Central				
2	1225	INTERNATIONAL LEADERSHIP UNIVERSITY	Arts & Humanities	1225448	448	BACHELOR OF ARTS IN LEADERSHIP AND MANAGEMENT	BACHELOR OF ARTS IN LEADERSHIP AND MANAGEMENT	bachelor		Nairobi				
3	1475	TANGAZA UNIVERSITY	Arts & Humanities	1475448	448	BACHELOR OF ARTS IN LEADERSHIP AND MANAGEMENT	BACHELOR OF ARTS IN LEADERSHIP AND MANAGEMENT	bachelor		Nairobi				
4	1090	SCOTT CHRISTIAN UNIVERSITY	Arts & Humanities	1090448	448	BACHELOR OF LEADERSHIP AND MANAGEMENT	BACHELOR OF ARTS IN LEADERSHIP AND MANAGEMENT	bachelor		Eastern				
5	1066	MANAGEMENT UNIVERSITY OF AFRICA	Arts & Humanities	1066448	448	BACHELOR OF MANAGEMENT AND LEADERSHIP	BACHELOR OF ARTS IN LEADERSHIP AND MANAGEMENT	bachelor		Nairobi				
6	1117	PWANI UNIVERSITY	Arts & Humanities	1117448	448	BACHELOR OF ARTS IN PHILOSOPHY AND LEADERSHIP STUDIES	BACHELOR OF ARTS IN LEADERSHIP AND MANAGEMENT	bachelor		Coast				
1	1073	RONGO UNIVERSITY	Communication & Media	1073449	449	BACHELOR OF COMMUNICATION AND MEDIA STUDIES	BACHELOR OF COMMUNICATION AND MEDIA STUDIES	bachelor		Nyanza				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
2	1111	KENYATTA UNIVERSITY	Communication & Media	1111449	449	BACHELOR OF COMMUNICATION AND MEDIA STUDIES	BACHELOR OF COMMUNICATION AND MEDIA STUDIES	bachelor		Nairobi				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
3	1425	ZETECH UNIVERSITY	Communication & Media	1425449	449	BACHELOR OF SCIENCE IN MEDIA AND DIGITAL	BACHELOR OF COMMUNICATION AND MEDIA STUDIES	bachelor		Central				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
1	1244	KARATINA UNIVERSITY	Communication & Media	1244450	450	BACHELOR OF COMMUNICATION AND PUBLIC RELATIONS	BACHELOR OF COMMUNICATION AND PUBLIC RELATIONS	bachelor		Central				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
2	1073	RONGO UNIVERSITY	Communication & Media	1073450	450	BACHELOR OF SCIENCE (COMMUNICATION AND PUBLIC RELATIONS)	BACHELOR OF COMMUNICATION AND PUBLIC RELATIONS	bachelor		Nyanza				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
3	1118	UNIVERSITY OF KABIANGA	Communication & Media	1118450	450	BACHELOR OF SCIENCE (COMMUNICATION AND PUBLIC RELATIONS)	BACHELOR OF COMMUNICATION AND PUBLIC RELATIONS	bachelor		Rift Valley				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
4	1253	MOI UNIVERSITY	Communication & Media	1253450	450	BACHELOR OF SCIENCE (COMMUNICATION AND PUBLIC RELATIONS)	BACHELOR OF COMMUNICATION AND PUBLIC RELATIONS	bachelor		Rift Valley				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
5	1600	ALUPE UNIVERSITY	Communication & Media	1600450	450	BACHELOR OF SCIENCE (COMMUNICATION AND PUBLIC RELATIONS)	BACHELOR OF COMMUNICATION AND PUBLIC RELATIONS	bachelor		Western				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
6	1700	BOMET UNIVERSITY COLLEGE	Communication & Media	1700450	450	BACHELOR OF SCIENCE (COMMUNICATION AND PUBLIC RELATIONS)	BACHELOR OF COMMUNICATION AND PUBLIC RELATIONS	bachelor		Rift Valley				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
